Date,Open,High,Low,Close,Adj Close,Volume,Rolling Mean,Upper Band,Lower Band,Signal,Returns,Strategy Returns,Cumulative Returns
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.09712982177734,100566000,79.96500015258789,82.655924637656,77.27407566751978,0,-0.010258968463974338,-0.0,1.0
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.32939147949219,129554000,79.8877498626709,82.68434417710236,77.09115554823944,0,-0.02263503052234317,-0.0,1.0
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.70372009277344,222195200,79.63612480163575,83.31628214196931,75.95596746130218,1,-0.047500385551912494,-0.0,1.0
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.24107360839844,230673600,79.37524948120117,84.3004329703437,74.45006599205863,1,-0.033872179058296537,-0.033872179058296537,0.9661278209417035
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.3553695678711,198054800,79.06224937438965,84.7164879331621,73.4080108156172,1,0.015863675150069367,0.015863675150069367,0.9814541588465671
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.69097900390625,320605600,78.42699928283692,85.73679955928881,71.11719900638502,1,-0.06536820530254006,-0.06536820530254006,0.9172982618960529
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.6519775390625,426510000,77.79562416076661,86.27008617085603,69.32116215067718,1,-0.0005849797767482068,-0.0005849797767482068,0.9167616609635975
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.8572998046875,341397200,77.66187400817871,86.24782603795006,69.07592197840737,0,0.09310072274952952,0.09310072274952952,1.0021128341883676
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.54342651367188,319475600,77.42012405395508,86.33110291753367,68.50914519037649,0,-0.0317592795151177,-0.0,1.0021128341883676
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.8155517578125,219178400,77.21874885559082,86.0935620103888,68.34393570079284,0,0.04638456577639127,0.0,1.0021128341883676
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.42121124267578,187572800,76.86212387084962,85.77815600866376,67.94609173303547,0,-0.03243699915243503,-0.0,1.0021128341883676
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.47271728515625,226176800,76.40987396240234,85.29509861262825,67.52464931217644,0,-0.013280125870939186,-0.0,1.0021128341883676
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.89889526367188,286744800,75.73662414550782,85.47375942712864,65.999488863887,0,-0.07909208541712087,-0.0,1.0021128341883676
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.57300567626953,285290000,75.28399925231933,84.95220396306082,65.61579454157784,0,0.07202157246522778,0.0,1.0021128341883676
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.15670013427734,255598800,74.73174934387207,84.54980111416148,64.91369757358265,0,-0.03473051023093954,-0.0,1.0021128341883676
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.524654388427734,418474000,73.74462413787842,84.49597908073835,62.99326919501849,1,-0.09875466605505201,-0.0,1.0021128341883676
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.77601623535156,370732000,73.15837421417237,83.46343867661103,62.8533097517337,0,0.11980826654731591,0.11980826654731591,1.1221742357372937
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.05683898925781,322423600,72.1241241455078,83.14243822996522,61.10581006105039,1,-0.12864695596573805,-0.0,1.1221742357372937
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.653564453125,324056000,71.29737415313721,82.38756528412009,60.20718302215435,0,0.04397008216537346,0.04397008216537346,1.1715163290865276
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.14429473876953,300233600,70.33549919128419,81.25277258326945,59.41822579929893,0,-0.024479958975183402,-0.0,1.1715163290865276
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.68346405029297,271857200,69.39149932861328,80.02417762338429,58.75882103384227,0,-0.007662056203340817,-0.0,1.1715163290865276
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.8944206237793,401693200,68.34387454986572,79.41611026007467,57.27163883965677,0,-0.06348555177559367,-0.0,1.1715163290865276
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.706993103027344,336752800,67.4212495803833,79.35916753914285,55.483331621623755,0,-0.02124415572883842,-0.0,1.1715163290865276
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.19549179077149,287531200,66.90624980926513,78.89740635486406,54.915093263666215,0,0.10032540114763622,0.0,1.1715163290865276
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.8638916015625,303602000,66.31712493896484,78.17105729308665,54.46319258484302,0,-0.0055087515531973,-0.0,1.1715163290865276
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.01411819458008,252087200,66.12862510681153,77.96432330087569,54.29292691274736,0,0.052622995862315225,0.0,1.1715163290865276
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.405181884765625,204216800,65.80837535858154,77.73837240310846,53.87837831405462,0,-0.04140224751262378,-0.0,1.1715163290865276
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.1290283203125,167976400,65.25837535858155,76.45350786627648,54.06324285088661,0,0.028537950709074167,0.0,1.1715163290865276
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.00222396850586,197002000,64.82050018310547,75.5253618271872,54.11563853902374,0,-0.002040753021636643,-0.0,1.1715163290865276
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.73986053466797,176218400,64.04762535095215,73.62208069966535,54.47317000223895,0,-0.05261705130869221,-0.0,1.1715163290865276
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.72003173828125,165934000,63.447750091552734,72.05429956806971,54.84120061503576,0,0.016686683626928822,0.0,1.1715163290865276
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.86177062988281,129880000,62.85250015258789,70.48522368634741,55.219776618828384,0,-0.014371408643005013,-0.0,1.1715163290865276
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.99673843383789,201820400,62.80625,70.35558313530018,55.25691686469982,0,0.08723746836966395,0.0,1.1715163290865276
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.255496978759766,202887200,62.48237495422363,68.97259761589665,55.992152292550614,0,-0.011582308571582711,-0.0,1.1715163290865276
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.87449645996094,168895200,62.3653751373291,68.44295216850855,56.28779810614965,0,0.02559462990362782,0.0,1.1715163290865276
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.3426284790039,161834800,62.61237506866455,69.02932742371564,56.19542271361345,0,0.0072160816976889475,0.0,1.1715163290865276
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.62517547607422,131022800,62.55337505340576,68.72082354366445,56.385926563147066,0,0.01962763520019828,0.0,1.1715163290865276
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.98993682861328,194994800,63.11387481689453,70.44368390888637,55.78406572490269,-1,0.050503157522300945,0.0,1.1715163290865276
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.35111236572266,131154400,63.5084997177124,71.66450742282727,55.35249201259754,0,-0.009127313111321755,0.009127313111321755,1.1822091254371265
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.90214538574219,157125200,64.00874977111816,72.88484207891186,55.13265746332446,0,0.007945750532016405,0.0,1.1822091254371265
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.95367431640625,215250000,64.48399963378907,73.73565291730554,55.232346350272586,0,-0.01356871399529369,-0.0,1.1822091254371265
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.5224380493164,130015200,65.08012447357177,73.91238425566175,56.247864691481794,0,-0.02075670215900005,-0.0,1.1822091254371265
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.43528747558594,180991600,65.63012447357178,73.41356297502429,57.84668597211928,0,-0.03091033035419699,-0.0,1.1822091254371265
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.320068359375,116862400,65.99537448883056,73.69133475076046,58.299414226900666,0,0.028803558993071077,0.0,1.1822091254371265
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.05917358398438,124814400,66.36424942016602,73.83261583379857,58.89588300653347,0,-0.0038754339028068685,-0.0,1.1822091254371265
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.9951171875,126161200,66.67087440490722,74.33692635688229,59.00482245293217,0,0.028869586869241237,0.0,1.1822091254371265
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.04389190673828,117087600,67.11374950408936,74.65013477885908,59.57736422931963,0,0.0007068318414262809,0.0,1.1822091254371265
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.92475128173828,112004800,67.41087436676025,74.84891542679823,59.972833306722286,0,-0.016209438280229915,-0.0,1.1822091254371265
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.15574645996094,137280800,67.8288745880127,75.29823190825111,60.35951726777428,0,0.0328452324470514,0.0,1.1822091254371265
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.63577270507812,183064000,68.48999938964843,75.44977984604378,61.53021893325309,0,0.021096085131450115,0.0,1.1822091254371265
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.48248291015625,240616800,69.0417495727539,75.29252164196754,62.790977503540255,0,-0.01609932152918625,-0.0,1.1822091254371265
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.47972106933594,133568000,69.68862457275391,74.71001820134065,64.66723094416717,0,0.014148809057535017,0.0,1.1822091254371265
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.55252838134766,147751200,70.12724952697754,75.18375980124185,65.07073925271322,0,0.015008847869833364,0.0,1.1822091254371265
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.30108642578125,142333600,70.64224967956542,75.53430675014751,65.75019260898334,0,0.010317271640702286,0.0,1.1822091254371265
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.05937194824219,115215200,71.11312446594238,76.14446268537333,66.08178624651143,0,0.010344893394040211,0.0,1.1822091254371265
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.82211303710938,133838400,71.63987464904785,77.04871591600667,66.23103338208904,-1,0.02103777854047717,0.0,1.1822091254371265
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.01520538330078,145946400,72.16187477111816,78.19742380735109,66.12632573488524,-1,0.015735352290909388,-0.015735352290909388,1.1636066483668455
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13506317138672,162301200,72.46637496948242,79.01018061669959,65.92256932226525,0,-0.011428227649636025,0.011428227649636025,1.1769046100390117
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.2157974243164,200622400,72.75662498474121,79.55659681576532,65.9566531537171,0,-0.012074145728808161,-0.0,1.1769046100390117
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.6778793334961,158929200,73.04225006103516,80.12451993209605,65.95998018997427,0,0.006143392445746132,0.0,1.1769046100390117
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.23046875,166348400,73.35362510681152,80.54898923515896,66.15826097846409,0,-0.005912053496561764,-0.0,1.1769046100390117
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00296783447266,135178400,73.82900009155273,81.13339970561672,66.52460047748873,0,0.023561145888427948,0.0,1.1769046100390117
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55801391601562,101729600,74.38862533569336,81.2195860416865,67.55766462970023,0,-0.005778438074729886,-0.0,1.1769046100390117
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04693603515625,111504800,74.92775039672851,81.6778345316383,68.17766626181873,0,0.01944815754296969,0.0,1.1769046100390117
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46505737304688,102688800,75.45050048828125,81.79580982974718,69.10519114681532,0,-0.007455454690675767,-0.0,1.1769046100390117
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96380615234375,81803200,75.89950065612793,82.11157273883066,69.6874285734252,0,0.006438404625611405,0.0,1.1769046100390117
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43572998046875,125522000,76.31900062561036,82.20348181702137,70.43451943419934,0,-0.006773506735514134,-0.0,1.1769046100390117
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.77311706542969,112945200,76.81312561035156,81.95014789554303,71.6761033251601,0,0.0043569422453433315,0.0,1.1769046100390117
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.80734252929688,133560800,77.19462547302246,81.92249307725292,72.46675786879199,0,0.0004401454053155618,0.0,1.1769046100390117
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.73155212402344,153532400,77.49637565612792,81.98209544032005,73.0106558719358,0,-0.0009740693121563782,-0.0,1.1769046100390117
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.68748474121094,80791200,77.90612564086913,81.84451616473201,73.96773511700626,0,0.012297929269941221,0.0,1.1769046100390117
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.05176544189453,87642800,78.2833755493164,81.78074935842145,74.78600174021136,0,0.004629455355348977,0.0,1.1769046100390117
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.48694610595703,104491200,78.62787551879883,81.85760518632719,75.39814585127047,0,0.005505037420229231,0.0,1.1769046100390117
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.80239868164062,87560400,78.89900054931641,81.79528142846547,76.00271967016735,0,-0.008612167307518348,-0.0,1.1769046100390117
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.04676055908203,137250400,79.24600067138672,82.30541857716307,76.18658276561038,-1,0.02848098928760323,0.0,1.1769046100390117
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52594757080078,95654400,79.53762550354004,82.99531980006874,76.07993120701134,-1,0.005912493077158798,-0.005912493077158798,1.1699461696796798
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10035705566406,147712400,79.89987525939941,84.37855852011788,75.42119199868094,-1,0.03157799750833212,-0.03157799750833212,1.1330016124486522
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.2640609741211,166651600,80.41775016784668,86.12611698525386,74.7093833504395,-1,0.025727510551937005,-0.025727510551937005,1.1038523015090178
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12248229980469,201662400,80.77087516784668,86.43988931111032,75.10186102458304,0,-0.0480104370741008,0.0480104370741008,1.156848732969718
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83150482177734,200146000,81.13662490844726,86.8296969820515,75.44355283484302,0,0.008633503867755632,0.0,1.156848732969718
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588073730469,138808800,81.57762489318847,87.26429179512017,75.89095799125677,0,0.012367185927901092,0.0,1.156848732969718
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.0782699584961,165428800,82.04162483215332,88.24438253621392,75.83886712809272,0,0.026502220463282766,0.0,1.156848732969718
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95848083496094,114406400,82.52224960327149,88.98365766432056,76.06084154222242,0,-0.0013917014685934648,-0.0,1.156848732969718
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.9926986694336,96820400,82.92849960327149,89.68613434134677,76.17086486519621,0,0.0003982327423870391,0.0,1.156848732969718
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50127410888672,264476000,83.33937454223633,90.14479393070624,76.53395515376641,0,-0.005714638224894375,-0.0,1.156848732969718
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.73831176757812,135445200,83.8391242980957,90.985620671208,76.6926279249834,0,0.0261637706294926,0.0,1.156848732969718
2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,89.611083984375,212155600,84.46162414550781,92.0552004342508,76.86804785676482,0,0.021344787155047618,0.0,1.156848732969718
2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,88.02925109863281,192623200,84.9859992980957,92.59335553599377,77.37864306019766,0,-0.017652037329143666,-0.0,1.156848732969718
2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,89.1978759765625,137522400,85.56837425231933,93.21080421001838,77.92594429462028,0,0.013275561883319131,0.0,1.156848732969718
2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,86.45722961425781,205256800,86.01449928283691,93.1890838201548,78.83991474551901,0,-0.030725774497311842,-0.0,1.156848732969718
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44975280761719,130646000,86.51362419128418,93.44679073323503,79.58045764933333,0,0.02304666963762081,0.0,1.156848732969718
2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,89.18810272216797,140223200,87.03187408447266,93.72311642675824,80.34063174218709,0,0.0083475842331302,0.0,1.156848732969718
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.0194091796875,110737200,87.51924896240234,93.85711647074426,81.18138145406043,0,-0.0018914541241649152,-0.0,1.156848732969718
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.0194091796875,114041600,88.04162368774413,93.65172404245854,82.43152333302973,0,0.0,0.0,1.156848732969718
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40068817138672,118655600,88.57099876403808,94.12617615434684,83.01582137372932,0,0.026750215989129744,0.0,1.156848732969718
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,91.1170883178711,112424400,89.06137390136719,94.40921160687924,83.71353619585516,0,-0.003102858481131565,-0.0,1.156848732969718
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.2392120361328,117092000,89.52862396240235,95.3604014776328,83.69684644717191,0,0.023290114086561564,0.0,1.156848732969718
2020-07-09,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,93.6401824951172,125642800,89.90574913024902,96.32445799528926,83.48704026520878,0,0.004300324276778733,0.0,1.156848732969718
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,93.80398559570312,90257200,90.50299911499025,96.82026699323308,84.18573123674739,0,0.0017492569203774178,0.0,1.156848732969718
2020-07-13,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,93.37125396728516,191649200,91.0418743133545,97.10861718861598,84.97513143809302,0,-0.004613190803429812,-0.0,1.156848732969718
2020-07-14,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,94.9164047241211,170989200,91.60737457275393,97.7046052237045,85.51014392180332,0,0.016548420475024805,0.0,1.156848732969718
2020-07-15,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,95.56915283203124,153198000,92.09262466430664,98.52336893510396,85.66188039350932,0,0.0068773222950304636,0.0,1.156848732969718
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.39319610595705,110577600,92.52387466430665,98.92681673331684,86.12093259529645,0,-0.012304931270650021,-0.0,1.156848732969718
2020-07-17,96.9875030517578,97.14749908447266,95.83999633789062,96.32749938964844,94.2024917602539,92186800,92.94362449645996,99.17769025507896,86.70955873784095,0,-0.0020202512022980956,-0.0,1.156848732969718
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894533,96.1877212524414,90318000,93.48999938964845,99.60368466612384,87.37631411317301,0,0.021073927924625924,0.0,1.156848732969718
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.86016082763672,103433200,93.8541244506836,99.88872736548998,87.81952153587721,0,-0.013801674444927414,-0.0,1.156848732969718
2020-07-22,96.69249725341795,97.9749984741211,96.60250091552734,97.27249908447266,95.12664794921876,89001600,94.136124420166,100.26005921540182,88.0121896249302,0,0.0028092689120893244,0.0,1.156848732969718
2020-07-23,96.99749755859376,97.07749938964844,92.01000213623048,92.84500122070312,90.79682159423828,197004400,94.27762451171876,100.12516334835348,88.43008567508404,0,-0.04551643995416055,-0.0,1.156848732969718
2020-07-24,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,90.57189178466795,185438800,94.3478744506836,100.07271276415976,88.62303613720744,0,-0.0024772831483610425,-0.0,1.156848732969718
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,92.71846771240234,121214000,94.66799926757812,99.66381542946316,89.67218310569308,0,0.023700261787544807,0.0,1.156848732969718
2020-07-28,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,91.1953353881836,103625600,94.80837440490724,99.44977059062414,90.16697821919033,0,-0.016427540948147135,-0.0,1.156848732969718
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.9434051513672,90329200,95.00037460327148,99.31980766970034,90.68094153684262,0,0.01916837004180394,0.0,1.156848732969718
2020-07-30,94.1875,96.29750061035156,93.76750183105467,96.19000244140624,94.06804656982422,158130000,95.25849990844726,99.176663113754,91.34033670314054,0,0.012100184288729388,0.0,1.156848732969718
